[2024/05/14 13:15:49] - Namespace(att_method='norm_steep', attack_iters=10, batch_size=128, beta=1.5, chkpt_iters=50, dataset='cifar100', epochs=201, epsilon=0.03137254901960784, eq_vol=1, eval_method='sign', lr_chechpoint1=100, lr_chechpoint2=150, lr_max=0.1, lr_schedule='piecewise', manual_step=0, model='WideResNet', momentum=0.9, norm='l_inf', pgd_alpha=2.0, random_init=1, resume=0, seed=2, train_mode='adv_train', weight_decay=0.0005, width_factor=10)
[2024/05/14 13:15:56] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Adv Loss 	 Train Adv Acc 	 Train Surrogate Loss 	 Train Surrogate Acc 	 Test Loss 	 Test Acc 	 Test Adv Loss 	 Test Adv Acc 	 Test Surrogate Loss 	 Test Surrogate Acc 
[2024/05/14 13:35:06] - 0 		 950.0 	 	 200.4 	 	 0.1000  		 4.2025 	 0.0569 	 	 4.3442  	 0.0427  	 	 4.4236 	 0.0360  	 	 3.9467 	 0.0967  	 	 4.1351 	 0.0739  	 	 4.2491 	 0.0618
[2024/05/14 13:53:55] - 1 		 930.8 	 	 197.8 	 	 0.1000  		 3.7590 	 0.1264 	 	 4.0160  	 0.0877  	 	 4.1681 	 0.0712  	 	 3.5433 	 0.1531  	 	 3.9220 	 0.1042  	 	 4.1737 	 0.0827
[2024/05/14 14:21:42] - 2 		 1446.7 	 	 220.4 	 	 0.1000  		 3.4696 	 0.1794 	 	 3.8137  	 0.1166  	 	 4.0224 	 0.0896  	 	 3.3044 	 0.1972  	 	 3.7267 	 0.1290  	 	 4.0105 	 0.0972
[2024/05/14 14:49:10] - 3 		 1027.7 	 	 620.0 	 	 0.1000  		 3.2564 	 0.2214 	 	 3.6637  	 0.1406  	 	 3.9157 	 0.1060  	 	 3.1140 	 0.2530  	 	 3.5775 	 0.1565  	 	 3.8956 	 0.1133
[2024/05/14 15:08:55] - 4 		 980.7 	 	 205.0 	 	 0.1000  		 3.0792 	 0.2590 	 	 3.5454  	 0.1603  	 	 3.8368 	 0.1188  	 	 2.8884 	 0.2799  	 	 3.4539 	 0.1758  	 	 3.8584 	 0.1277
[2024/05/14 15:28:08] - 5 		 956.0 	 	 196.4 	 	 0.1000  		 2.9370 	 0.2898 	 	 3.4496  	 0.1775  	 	 3.7758 	 0.1282  	 	 2.8332 	 0.3000  	 	 3.4385 	 0.1829  	 	 3.8554 	 0.1289
[2024/05/14 15:46:57] - 6 		 932.8 	 	 196.0 	 	 0.1000  		 2.8144 	 0.3166 	 	 3.3665  	 0.1915  	 	 3.7239 	 0.1380  	 	 2.6813 	 0.3196  	 	 3.3053 	 0.2009  	 	 3.7713 	 0.1433
[2024/05/14 16:05:51] - 7 		 930.1 	 	 204.3 	 	 0.1000  		 2.7081 	 0.3372 	 	 3.2888  	 0.2053  	 	 3.6730 	 0.1458  	 	 2.5601 	 0.3561  	 	 3.2738 	 0.2109  	 	 3.8334 	 0.1365
[2024/05/14 16:25:13] - 8 		 965.7 	 	 196.0 	 	 0.1000  		 2.6203 	 0.3564 	 	 3.2292  	 0.2146  	 	 3.6385 	 0.1503  	 	 2.5570 	 0.3624  	 	 3.1644 	 0.2271  	 	 3.6125 	 0.1569
[2024/05/14 16:45:51] - 9 		 1042.0 	 	 196.1 	 	 0.1000  		 2.5460 	 0.3752 	 	 3.1755  	 0.2248  	 	 3.6053 	 0.1552  	 	 2.4407 	 0.3820  	 	 3.1384 	 0.2404  	 	 3.6817 	 0.1597
[2024/05/14 17:04:38] - 10 		 931.1 	 	 196.3 	 	 0.1000  		 2.4902 	 0.3866 	 	 3.1374  	 0.2308  	 	 3.5836 	 0.1586  	 	 2.4170 	 0.3808  	 	 3.2399 	 0.2183  	 	 3.9047 	 0.1346
[2024/05/14 17:24:08] - 11 		 972.6 	 	 196.9 	 	 0.1000  		 2.4306 	 0.4028 	 	 3.0932  	 0.2397  	 	 3.5565 	 0.1642  	 	 2.2858 	 0.4089  	 	 3.0096 	 0.2569  	 	 3.5879 	 0.1748
[2024/05/14 17:42:50] - 12 		 926.7 	 	 195.8 	 	 0.1000  		 2.3772 	 0.4132 	 	 3.0523  	 0.2461  	 	 3.5302 	 0.1672  	 	 2.2676 	 0.4230  	 	 3.0436 	 0.2564  	 	 3.6663 	 0.1658
[2024/05/14 18:01:33] - 13 		 926.8 	 	 195.3 	 	 0.1000  		 2.3314 	 0.4251 	 	 3.0220  	 0.2518  	 	 3.5158 	 0.1725  	 	 2.2717 	 0.4151  	 	 3.0766 	 0.2488  	 	 3.7365 	 0.1617
[2024/05/14 18:20:14] - 14 		 926.2 	 	 195.3 	 	 0.1000  		 2.3015 	 0.4319 	 	 2.9975  	 0.2579  	 	 3.4994 	 0.1755  	 	 2.2597 	 0.4247  	 	 3.0150 	 0.2616  	 	 3.6234 	 0.1709
[2024/05/14 18:38:56] - 15 		 926.1 	 	 195.5 	 	 0.1000  		 2.2598 	 0.4408 	 	 2.9684  	 0.2627  	 	 3.4860 	 0.1765  	 	 2.1959 	 0.4362  	 	 3.0989 	 0.2530  	 	 3.8960 	 0.1504
[2024/05/14 18:57:37] - 16 		 926.1 	 	 195.5 	 	 0.1000  		 2.2213 	 0.4494 	 	 2.9361  	 0.2689  	 	 3.4623 	 0.1796  	 	 2.1370 	 0.4466  	 	 2.9860 	 0.2634  	 	 3.7297 	 0.1667
[2024/05/14 19:16:19] - 17 		 926.0 	 	 195.3 	 	 0.1000  		 2.1897 	 0.4581 	 	 2.9128  	 0.2727  	 	 3.4507 	 0.1833  	 	 2.1642 	 0.4443  	 	 3.0025 	 0.2645  	 	 3.7373 	 0.1643
[2024/05/14 19:35:00] - 18 		 925.7 	 	 195.6 	 	 0.1000  		 2.1635 	 0.4635 	 	 2.8939  	 0.2773  	 	 3.4417 	 0.1848  	 	 2.0990 	 0.4622  	 	 2.9113 	 0.2863  	 	 3.5844 	 0.1753
[2024/05/14 19:53:44] - 19 		 926.6 	 	 196.8 	 	 0.1000  		 2.1276 	 0.4728 	 	 2.8654  	 0.2794  	 	 3.4222 	 0.1861  	 	 2.1412 	 0.4595  	 	 2.8905 	 0.2836  	 	 3.5072 	 0.1880
[2024/05/14 20:13:22] - 20 		 929.4 	 	 249.3 	 	 0.1000  		 2.1048 	 0.4774 	 	 2.8489  	 0.2851  	 	 3.4141 	 0.1865  	 	 2.0919 	 0.4634  	 	 2.9199 	 0.2766  	 	 3.6323 	 0.1728
[2024/05/14 20:32:07] - 21 		 929.1 	 	 195.9 	 	 0.1000  		 2.0763 	 0.4863 	 	 2.8276  	 0.2892  	 	 3.3999 	 0.1904  	 	 2.0520 	 0.4612  	 	 2.9579 	 0.2749  	 	 3.7510 	 0.1730
