[2024/05/12 03:29:01] - Namespace(Inc_coeff=1, att_method='tanh', attack_iters=10, batch_size=128, beta_init=10.0, beta_max=100000.0, chkpt_iters=50, dataset='cifar100', epochs=201, epsilon=0.03137254901960784, eq_vol=1, eval_method='sign', lr_chechpoint1=100, lr_chechpoint2=150, lr_max=0.1, lr_schedule='piecewise', manual_step=0, model='WideResNet', momentum=0.9, norm='l_inf', pgd_alpha=2.0, random_init=1, resume=0, seed=1, train_mode='adv_train', tune_period=10, weight_decay=0.0005, width_factor=10)
[2024/05/12 03:29:07] - Epoch 	 Train Time 	 Test Time 	 LR 	 beta 	 	 Train Loss 	 Train Acc 	 Train Adv Loss 	 Train Adv Acc 	 Train Surrogate Loss 	 Train Surrogate Acc 	 Test Loss 	 Test Acc 	 Test Adv Loss 	 Test Adv Acc 	 Test Surrogate Loss 	 Test Surrogate Acc 
[2024/05/12 11:17:20] - 24 		 927.2 	 	 195.2 	 	 0.1000 	 	  10.0 		 1.2168 	 0.6581 	 	 1.4260  	 0.6027  	 	 10.1483 	 0.0390  	 	 1.3917 	 0.6115  	 	 1.6979 	 0.5572  	 	 12.6279 	 0.0096
[2024/05/12 11:36:02] - 25 		 927.1 	 	 195.1 	 	 0.1000 	 	  10.0 		 1.1979 	 0.6618 	 	 1.4081  	 0.6056  	 	 10.1674 	 0.0398  	 	 1.4893 	 0.5870  	 	 1.8195 	 0.5309  	 	 13.4501 	 0.0092
[2024/05/12 11:54:45] - 26 		 927.2 	 	 195.4 	 	 0.1000 	 	  10.0 		 1.1842 	 0.6689 	 	 1.3964  	 0.6104  	 	 10.2049 	 0.0405  	 	 1.3949 	 0.6133  	 	 1.7795 	 0.5513  	 	 14.3287 	 0.0097
[2024/05/12 12:13:27] - 27 		 926.9 	 	 195.3 	 	 0.1000 	 	  10.0 		 1.1706 	 0.6685 	 	 1.3820  	 0.6111  	 	 10.2076 	 0.0418  	 	 1.3822 	 0.6222  	 	 1.7149 	 0.5661  	 	 13.4537 	 0.0105
[2024/05/12 12:32:10] - 28 		 927.1 	 	 195.4 	 	 0.1000 	 	  10.0 		 1.1609 	 0.6726 	 	 1.3723  	 0.6164  	 	 10.2617 	 0.0406  	 	 1.3339 	 0.6282  	 	 1.6466 	 0.5716  	 	 12.8361 	 0.0087
[2024/05/12 12:50:52] - 29 		 927.1 	 	 195.3 	 	 0.1000 	 	  10.0 		 1.1625 	 0.6723 	 	 1.3754  	 0.6163  	 	 10.2131 	 0.0420  	 	 1.3411 	 0.6241  	 	 1.7808 	 0.5559  	 	 15.1696 	 0.0107
[2024/05/12 13:09:35] - 30 		 927.2 	 	 195.3 	 	 0.1000 	 	  10.0 		 1.1476 	 0.6759 	 	 1.3584  	 0.6195  	 	 10.2269 	 0.0418  	 	 1.3481 	 0.6243  	 	 1.7067 	 0.5613  	 	 14.0866 	 0.0074
[2024/05/12 13:28:17] - 31 		 927.2 	 	 194.9 	 	 0.1000 	 	  10.0 		 1.1338 	 0.6805 	 	 1.3477  	 0.6235  	 	 10.2974 	 0.0434  	 	 1.3648 	 0.6223  	 	 1.6910 	 0.5641  	 	 13.1981 	 0.0162
[2024/05/12 13:46:57] - 32 		 925.5 	 	 194.6 	 	 0.1000 	 	  10.0 		 1.1320 	 0.6795 	 	 1.3462  	 0.6217  	 	 10.2853 	 0.0435  	 	 1.3553 	 0.6226  	 	 1.6460 	 0.5697  	 	 12.8500 	 0.0098
[2024/05/12 14:05:37] - 33 		 925.5 	 	 194.8 	 	 0.1000 	 	  10.0 		 1.1244 	 0.6822 	 	 1.3375  	 0.6236  	 	 10.2725 	 0.0450  	 	 1.3136 	 0.6292  	 	 1.6698 	 0.5684  	 	 13.6337 	 0.0128
[2024/05/12 14:24:17] - 34 		 925.2 	 	 194.7 	 	 0.1000 	 	  10.0 		 1.0979 	 0.6912 	 	 1.3122  	 0.6298  	 	 10.3497 	 0.0445  	 	 1.3869 	 0.6218  	 	 1.8539 	 0.5521  	 	 15.6463 	 0.0110
[2024/05/12 14:42:57] - 35 		 925.3 	 	 194.7 	 	 0.1000 	 	  10.0 		 1.1015 	 0.6881 	 	 1.3157  	 0.6299  	 	 10.3089 	 0.0458  	 	 1.3108 	 0.6334  	 	 1.6643 	 0.5723  	 	 14.0363 	 0.0124
[2024/05/12 15:01:39] - 36 		 925.6 	 	 195.3 	 	 0.1000 	 	  10.0 		 1.0942 	 0.6900 	 	 1.3097  	 0.6315  	 	 10.3768 	 0.0451  	 	 1.3888 	 0.6134  	 	 1.7397 	 0.5545  	 	 13.9809 	 0.0121
[2024/05/12 15:20:18] - 37 		 925.1 	 	 194.8 	 	 0.1000 	 	  10.0 		 1.0860 	 0.6935 	 	 1.3026  	 0.6346  	 	 10.4036 	 0.0435  	 	 1.2631 	 0.6483  	 	 1.6465 	 0.5764  	 	 14.2495 	 0.0107
[2024/05/12 15:38:59] - 38 		 925.6 	 	 194.7 	 	 0.1000 	 	  10.0 		 1.0808 	 0.6919 	 	 1.2974  	 0.6339  	 	 10.3965 	 0.0450  	 	 1.2955 	 0.6384  	 	 1.6375 	 0.5741  	 	 13.4807 	 0.0096
[2024/05/12 15:57:39] - 39 		 925.4 	 	 194.8 	 	 0.1000 	 	  10.0 		 1.0799 	 0.6926 	 	 1.2946  	 0.6340  	 	 10.3561 	 0.0460  	 	 1.4058 	 0.6145  	 	 1.8469 	 0.5398  	 	 14.7283 	 0.0082
[2024/05/12 16:16:21] - 40 		 926.3 	 	 195.1 	 	 0.1000 	 	  10.0 		 1.0714 	 0.6962 	 	 1.2894  	 0.6375  	 	 10.4124 	 0.0467  	 	 1.3781 	 0.6192  	 	 1.7244 	 0.5545  	 	 14.0209 	 0.0092
[2024/05/12 16:35:02] - 41 		 926.6 	 	 195.1 	 	 0.1000 	 	  10.0 		 1.0644 	 0.6981 	 	 1.2830  	 0.6386  	 	 10.4597 	 0.0465  	 	 1.2993 	 0.6399  	 	 1.6505 	 0.5756  	 	 13.8977 	 0.0141
[2024/05/12 16:53:44] - 42 		 926.4 	 	 195.1 	 	 0.1000 	 	  10.0 		 1.0602 	 0.7000 	 	 1.2761  	 0.6411  	 	 10.4119 	 0.0485  	 	 1.3228 	 0.6306  	 	 1.7363 	 0.5627  	 	 14.5081 	 0.0102
[2024/05/12 17:12:26] - 43 		 926.2 	 	 195.6 	 	 0.1000 	 	  10.0 		 1.0539 	 0.7013 	 	 1.2691  	 0.6417  	 	 10.4588 	 0.0472  	 	 1.3079 	 0.6334  	 	 1.6837 	 0.5719  	 	 13.9449 	 0.0112
[2024/05/12 17:31:07] - 44 		 926.1 	 	 194.4 	 	 0.1000 	 	  10.0 		 1.0472 	 0.7029 	 	 1.2649  	 0.6444  	 	 10.4795 	 0.0486  	 	 1.3128 	 0.6382  	 	 1.6974 	 0.5714  	 	 14.3811 	 0.0097
[2024/05/12 17:49:47] - 45 		 925.3 	 	 194.7 	 	 0.1000 	 	  10.0 		 1.0444 	 0.7046 	 	 1.2614  	 0.6449  	 	 10.4838 	 0.0468  	 	 1.3436 	 0.6272  	 	 1.6756 	 0.5692  	 	 13.7043 	 0.0085
[2024/05/12 18:08:27] - 46 		 925.2 	 	 194.7 	 	 0.1000 	 	  10.0 		 1.0351 	 0.7063 	 	 1.2502  	 0.6475  	 	 10.4547 	 0.0489  	 	 1.3758 	 0.6236  	 	 1.8279 	 0.5549  	 	 15.6771 	 0.0088
[2024/05/12 18:27:07] - 47 		 925.2 	 	 194.8 	 	 0.1000 	 	  10.0 		 1.0314 	 0.7089 	 	 1.2494  	 0.6479  	 	 10.5476 	 0.0469  	 	 1.3156 	 0.6373  	 	 1.7611 	 0.5666  	 	 15.5063 	 0.0086
[2024/05/12 18:45:47] - 48 		 925.2 	 	 194.7 	 	 0.1000 	 	  10.0 		 1.0327 	 0.7065 	 	 1.2506  	 0.6466  	 	 10.5160 	 0.0478  	 	 1.3039 	 0.6433  	 	 1.6849 	 0.5812  	 	 14.5597 	 0.0094
[2024/05/12 19:04:27] - 49 		 925.2 	 	 194.7 	 	 0.1000 	 	  10.0 		 1.0284 	 0.7080 	 	 1.2455  	 0.6467  	 	 10.4859 	 0.0493  	 	 1.2796 	 0.6436  	 	 1.6794 	 0.5823  	 	 14.5608 	 0.0084
[2024/05/12 19:23:07] - 50 		 925.1 	 	 194.8 	 	 0.1000 	 	  10.0 		 1.0182 	 0.7109 	 	 1.2356  	 0.6505  	 	 10.5309 	 0.0493  	 	 1.3255 	 0.6381  	 	 1.7252 	 0.5719  	 	 14.7259 	 0.0086
[2024/05/12 19:41:47] - 51 		 925.0 	 	 194.8 	 	 0.1000 	 	  10.0 		 1.0251 	 0.7110 	 	 1.2455  	 0.6488  	 	 10.5234 	 0.0490  	 	 1.2830 	 0.6403  	 	 1.6357 	 0.5761  	 	 13.9197 	 0.0076
[2024/05/12 20:00:27] - 52 		 925.0 	 	 194.7 	 	 0.1000 	 	  10.0 		 1.0121 	 0.7115 	 	 1.2289  	 0.6506  	 	 10.5029 	 0.0501  	 	 1.3169 	 0.6363  	 	 1.6358 	 0.5806  	 	 13.4591 	 0.0115
[2024/05/12 20:19:05] - 53 		 924.4 	 	 194.2 	 	 0.1000 	 	  10.0 		 1.0112 	 0.7149 	 	 1.2271  	 0.6541  	 	 10.5572 	 0.0493  	 	 1.3431 	 0.6238  	 	 1.6926 	 0.5655  	 	 13.2521 	 0.0124
[2024/05/12 20:37:44] - 54 		 924.6 	 	 194.1 	 	 0.1000 	 	  10.0 		 1.0157 	 0.7142 	 	 1.2328  	 0.6539  	 	 10.5171 	 0.0513  	 	 1.2521 	 0.6520  	 	 1.6577 	 0.5828  	 	 14.4850 	 0.0087
[2024/05/12 20:56:23] - 55 		 924.4 	 	 194.2 	 	 0.1000 	 	  10.0 		 1.0000 	 0.7159 	 	 1.2173  	 0.6565  	 	 10.6045 	 0.0494  	 	 1.2682 	 0.6492  	 	 1.5896 	 0.5892  	 	 13.6202 	 0.0076
[2024/05/12 21:15:02] - 56 		 924.5 	 	 194.5 	 	 0.1000 	 	  10.0 		 0.9957 	 0.7176 	 	 1.2137  	 0.6571  	 	 10.5884 	 0.0505  	 	 1.3127 	 0.6418  	 	 1.7092 	 0.5754  	 	 15.1072 	 0.0083
[2024/05/12 21:33:41] - 57 		 924.2 	 	 195.0 	 	 0.1000 	 	  10.0 		 1.0008 	 0.7137 	 	 1.2164  	 0.6569  	 	 10.5135 	 0.0520  	 	 1.4102 	 0.6185  	 	 1.8195 	 0.5592  	 	 15.2748 	 0.0092
[2024/05/12 21:52:20] - 58 		 924.8 	 	 194.4 	 	 0.1000 	 	  10.0 		 0.9907 	 0.7183 	 	 1.2098  	 0.6567  	 	 10.5886 	 0.0515  	 	 1.3194 	 0.6459  	 	 1.8006 	 0.5751  	 	 16.2568 	 0.0095
[2024/05/12 22:11:00] - 59 		 924.5 	 	 194.5 	 	 0.1000 	 	  10.0 		 0.9880 	 0.7186 	 	 1.2043  	 0.6587  	 	 10.5582 	 0.0508  	 	 1.2399 	 0.6599  	 	 1.6027 	 0.5936  	 	 14.3847 	 0.0078
[2024/05/12 22:29:39] - 60 		 924.8 	 	 194.6 	 	 0.1000 	 	  10.0 		 0.9927 	 0.7173 	 	 1.2112  	 0.6591  	 	 10.5784 	 0.0526  	 	 1.3029 	 0.6408  	 	 1.7128 	 0.5720  	 	 15.1019 	 0.0119
[2024/05/12 22:48:18] - 61 		 924.9 	 	 194.5 	 	 0.1000 	 	  10.0 		 0.9840 	 0.7214 	 	 1.2037  	 0.6615  	 	 10.5881 	 0.0528  	 	 1.2809 	 0.6453  	 	 1.6532 	 0.5795  	 	 14.3703 	 0.0129
[2024/05/12 23:06:57] - 62 		 924.4 	 	 194.4 	 	 0.1000 	 	  10.0 		 0.9761 	 0.7242 	 	 1.1911  	 0.6640  	 	 10.6105 	 0.0537  	 	 1.2928 	 0.6439  	 	 1.6411 	 0.5871  	 	 14.0258 	 0.0086
[2024/05/12 23:25:36] - 63 		 924.3 	 	 194.6 	 	 0.1000 	 	  10.0 		 1.0003 	 0.7162 	 	 1.2223  	 0.6551  	 	 10.6092 	 0.0510  	 	 1.3280 	 0.6275  	 	 1.7422 	 0.5601  	 	 14.8537 	 0.0121
[2024/05/12 23:44:16] - 64 		 924.8 	 	 194.5 	 	 0.1000 	 	  10.0 		 0.9758 	 0.7223 	 	 1.1945  	 0.6630  	 	 10.6454 	 0.0520  	 	 1.2949 	 0.6412  	 	 1.6668 	 0.5748  	 	 14.1288 	 0.0110
[2024/05/13 00:02:55] - 65 		 924.5 	 	 194.4 	 	 0.1000 	 	  10.0 		 0.9707 	 0.7262 	 	 1.1887  	 0.6658  	 	 10.6115 	 0.0525  	 	 1.3132 	 0.6360  	 	 1.7069 	 0.5712  	 	 14.7224 	 0.0123
[2024/05/13 00:21:34] - 66 		 925.3 	 	 194.4 	 	 0.1000 	 	  10.0 		 0.9710 	 0.7232 	 	 1.1867  	 0.6656  	 	 10.6117 	 0.0531  	 	 1.3973 	 0.6189  	 	 1.7781 	 0.5642  	 	 14.6316 	 0.0093
[2024/05/13 00:40:13] - 67 		 924.2 	 	 194.1 	 	 0.1000 	 	  10.0 		 0.9698 	 0.7205 	 	 1.1885  	 0.6615  	 	 10.6317 	 0.0529  	 	 1.3304 	 0.6355  	 	 1.8266 	 0.5656  	 	 16.3342 	 0.0077
[2024/05/13 00:58:52] - 68 		 924.6 	 	 194.4 	 	 0.1000 	 	  10.0 		 0.9661 	 0.7280 	 	 1.1849  	 0.6680  	 	 10.6191 	 0.0530  	 	 1.3153 	 0.6346  	 	 1.6562 	 0.5714  	 	 13.8982 	 0.0116
[2024/05/13 01:17:31] - 69 		 924.4 	 	 194.4 	 	 0.1000 	 	  10.0 		 0.9552 	 0.7289 	 	 1.1756  	 0.6653  	 	 10.6632 	 0.0535  	 	 1.3832 	 0.6254  	 	 1.7151 	 0.5688  	 	 13.9892 	 0.0132
[2024/05/13 01:36:10] - 70 		 924.2 	 	 194.5 	 	 0.1000 	 	  10.0 		 0.9721 	 0.7224 	 	 1.1907  	 0.6630  	 	 10.6670 	 0.0539  	 	 1.2383 	 0.6513  	 	 1.6007 	 0.5874  	 	 14.1254 	 0.0141
[2024/05/13 01:54:49] - 71 		 924.5 	 	 194.5 	 	 0.1000 	 	  10.0 		 0.9634 	 0.7255 	 	 1.1829  	 0.6662  	 	 10.6366 	 0.0541  	 	 1.2399 	 0.6515  	 	 1.5654 	 0.5936  	 	 13.4765 	 0.0130
[2024/05/13 02:13:28] - 72 		 924.6 	 	 194.6 	 	 0.1000 	 	  10.0 		 0.9659 	 0.7256 	 	 1.1869  	 0.6645  	 	 10.6479 	 0.0529  	 	 1.2908 	 0.6442  	 	 1.7093 	 0.5739  	 	 14.6747 	 0.0116
[2024/05/13 02:32:07] - 73 		 924.4 	 	 194.7 	 	 0.1000 	 	  10.0 		 0.9557 	 0.7262 	 	 1.1770  	 0.6668  	 	 10.6882 	 0.0528  	 	 1.2360 	 0.6570  	 	 1.5849 	 0.5969  	 	 13.9758 	 0.0113
[2024/05/13 02:50:47] - 74 		 925.3 	 	 194.4 	 	 0.1000 	 	  10.0 		 0.9498 	 0.7276 	 	 1.1683  	 0.6677  	 	 10.6391 	 0.0543  	 	 1.3035 	 0.6382  	 	 1.6456 	 0.5820  	 	 13.7814 	 0.0137
[2024/05/13 03:09:27] - 75 		 925.0 	 	 194.7 	 	 0.1000 	 	  10.0 		 0.9507 	 0.7293 	 	 1.1714  	 0.6665  	 	 10.7196 	 0.0536  	 	 1.2077 	 0.6661  	 	 1.5983 	 0.5991  	 	 14.7852 	 0.0123
[2024/05/13 03:28:06] - 76 		 924.4 	 	 194.8 	 	 0.1000 	 	  10.0 		 0.9557 	 0.7278 	 	 1.1755  	 0.6668  	 	 10.6742 	 0.0543  	 	 1.2206 	 0.6613  	 	 1.5981 	 0.5962  	 	 14.6502 	 0.0126
[2024/05/13 03:46:45] - 77 		 924.7 	 	 194.4 	 	 0.1000 	 	  10.0 		 0.9482 	 0.7301 	 	 1.1678  	 0.6684  	 	 10.7003 	 0.0535  	 	 1.3275 	 0.6345  	 	 1.6878 	 0.5723  	 	 14.1997 	 0.0105
[2024/05/13 04:05:24] - 78 		 924.6 	 	 194.4 	 	 0.1000 	 	  10.0 		 0.9382 	 0.7329 	 	 1.1566  	 0.6730  	 	 10.6636 	 0.0550  	 	 1.3506 	 0.6378  	 	 1.7108 	 0.5747  	 	 13.4878 	 0.0136
[2024/05/13 04:24:04] - 79 		 924.5 	 	 194.7 	 	 0.1000 	 	  10.0 		 0.9541 	 0.7279 	 	 1.1754  	 0.6657  	 	 10.7145 	 0.0550  	 	 1.2592 	 0.6530  	 	 1.6752 	 0.5794  	 	 14.7260 	 0.0116
[2024/05/13 04:42:43] - 80 		 925.4 	 	 194.4 	 	 0.1000 	 	  10.0 		 0.9493 	 0.7303 	 	 1.1698  	 0.6694  	 	 10.7054 	 0.0544  	 	 1.2594 	 0.6504  	 	 1.6363 	 0.5846  	 	 14.4069 	 0.0109
[2024/05/13 05:01:23] - 81 		 924.9 	 	 194.7 	 	 0.1000 	 	  10.0 		 0.9525 	 0.7277 	 	 1.1734  	 0.6674  	 	 10.6859 	 0.0532  	 	 1.3017 	 0.6425  	 	 1.6783 	 0.5825  	 	 14.5374 	 0.0111
[2024/05/13 05:20:02] - 82 		 924.3 	 	 194.6 	 	 0.1000 	 	  10.0 		 0.9434 	 0.7344 	 	 1.1627  	 0.6736  	 	 10.6721 	 0.0563  	 	 1.3975 	 0.6294  	 	 1.9186 	 0.5557  	 	 16.3368 	 0.0103
[2024/05/13 05:38:41] - 83 		 924.0 	 	 194.4 	 	 0.1000 	 	  10.0 		 0.9492 	 0.7312 	 	 1.1675  	 0.6718  	 	 10.6802 	 0.0532  	 	 1.2524 	 0.6512  	 	 1.6655 	 0.5819  	 	 14.9431 	 0.0118
[2024/05/13 05:57:20] - 84 		 924.4 	 	 194.4 	 	 0.1000 	 	  10.0 		 0.9426 	 0.7330 	 	 1.1617  	 0.6719  	 	 10.7202 	 0.0536  	 	 1.2782 	 0.6464  	 	 1.6378 	 0.5827  	 	 13.8275 	 0.0146
[2024/05/13 06:15:58] - 85 		 924.2 	 	 194.5 	 	 0.1000 	 	  10.0 		 0.9401 	 0.7313 	 	 1.1577  	 0.6711  	 	 10.6487 	 0.0548  	 	 1.2919 	 0.6485  	 	 1.7513 	 0.5817  	 	 15.6803 	 0.0126
[2024/05/13 06:34:37] - 86 		 924.2 	 	 194.3 	 	 0.1000 	 	  10.0 		 0.9392 	 0.7321 	 	 1.1575  	 0.6709  	 	 10.6991 	 0.0548  	 	 1.3564 	 0.6314  	 	 1.8541 	 0.5583  	 	 15.9067 	 0.0127
[2024/05/13 06:53:16] - 87 		 924.2 	 	 194.4 	 	 0.1000 	 	  10.0 		 0.9376 	 0.7330 	 	 1.1573  	 0.6725  	 	 10.7270 	 0.0551  	 	 1.2882 	 0.6449  	 	 1.6966 	 0.5759  	 	 14.9073 	 0.0101
[2024/05/13 07:11:54] - 88 		 924.0 	 	 194.4 	 	 0.1000 	 	  10.0 		 0.9337 	 0.7335 	 	 1.1533  	 0.6715  	 	 10.6747 	 0.0561  	 	 1.2499 	 0.6536  	 	 1.6195 	 0.5882  	 	 14.2626 	 0.0102
[2024/05/13 07:30:33] - 89 		 924.1 	 	 194.4 	 	 0.1000 	 	  10.0 		 0.9271 	 0.7350 	 	 1.1478  	 0.6728  	 	 10.7131 	 0.0569  	 	 1.2319 	 0.6578  	 	 1.6309 	 0.5828  	 	 15.0261 	 0.0062
[2024/05/13 07:49:11] - 90 		 923.9 	 	 194.6 	 	 0.1000 	 	  10.0 		 0.9282 	 0.7343 	 	 1.1465  	 0.6743  	 	 10.7787 	 0.0548  	 	 1.2334 	 0.6595  	 	 1.6356 	 0.5939  	 	 14.6849 	 0.0089
