[2024/05/14 14:15:26] - Namespace(att_method='norm_steep', attack_iters=10, batch_size=128, beta=2.0, chkpt_iters=50, dataset='cifar100', epochs=201, epsilon=0.03137254901960784, eq_vol=1, eval_method='sign', lr_chechpoint1=100, lr_chechpoint2=150, lr_max=0.1, lr_schedule='piecewise', manual_step=0, model='WideResNet', momentum=0.9, norm='l_inf', pgd_alpha=2.0, random_init=1, resume=0, seed=2, train_mode='adv_train', weight_decay=0.0005, width_factor=10)
[2024/05/14 14:15:43] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Adv Loss 	 Train Adv Acc 	 Train Surrogate Loss 	 Train Surrogate Acc 	 Test Loss 	 Test Acc 	 Test Adv Loss 	 Test Adv Acc 	 Test Surrogate Loss 	 Test Surrogate Acc 
[2024/05/14 14:38:22] - 0 		 1110.7 	 	 247.7 	 	 0.1000  		 4.2402 	 0.0530 	 	 4.3835  	 0.0386  	 	 4.4186 	 0.0355  	 	 4.0022 	 0.0864  	 	 4.1934 	 0.0663  	 	 4.2477 	 0.0614
[2024/05/14 15:01:40] - 1 		 1200.3 	 	 197.4 	 	 0.1000  		 3.8346 	 0.1176 	 	 4.0907  	 0.0795  	 	 4.1582 	 0.0713  	 	 3.6218 	 0.1440  	 	 4.0188 	 0.0925  	 	 4.1372 	 0.0832
[2024/05/14 15:20:53] - 2 		 955.0 	 	 198.8 	 	 0.1000  		 3.5700 	 0.1640 	 	 3.9198  	 0.1027  	 	 4.0116 	 0.0907  	 	 3.4020 	 0.1810  	 	 3.8473 	 0.1107  	 	 3.9798 	 0.0966
[2024/05/14 15:40:04] - 3 		 946.3 	 	 204.4 	 	 0.1000  		 3.3757 	 0.2013 	 	 3.7889  	 0.1218  	 	 3.8980 	 0.1068  	 	 3.2589 	 0.2273  	 	 3.7305 	 0.1324  	 	 3.8693 	 0.1125
[2024/05/14 15:58:49] - 4 		 928.0 	 	 197.1 	 	 0.1000  		 3.2136 	 0.2368 	 	 3.6862  	 0.1382  	 	 3.8117 	 0.1204  	 	 3.0370 	 0.2525  	 	 3.6099 	 0.1491  	 	 3.7836 	 0.1286
[2024/05/14 16:18:08] - 5 		 961.9 	 	 197.1 	 	 0.1000  		 3.0874 	 0.2633 	 	 3.6052  	 0.1531  	 	 3.7446 	 0.1316  	 	 2.9576 	 0.2750  	 	 3.5691 	 0.1624  	 	 3.7527 	 0.1366
[2024/05/14 16:37:03] - 6 		 933.2 	 	 200.9 	 	 0.1000  		 2.9728 	 0.2863 	 	 3.5313  	 0.1649  	 	 3.6837 	 0.1421  	 	 2.8141 	 0.3014  	 	 3.4690 	 0.1762  	 	 3.6744 	 0.1480
[2024/05/14 16:55:53] - 7 		 931.1 	 	 199.2 	 	 0.1000  		 2.8665 	 0.3090 	 	 3.4594  	 0.1779  	 	 3.6238 	 0.1518  	 	 2.6748 	 0.3344  	 	 3.4306 	 0.1842  	 	 3.6804 	 0.1516
[2024/05/14 17:15:40] - 8 		 973.4 	 	 213.4 	 	 0.1000  		 2.7811 	 0.3275 	 	 3.4037  	 0.1862  	 	 3.5789 	 0.1573  	 	 2.7189 	 0.3348  	 	 3.3337 	 0.1977  	 	 3.5249 	 0.1679
[2024/05/14 17:34:23] - 9 		 927.4 	 	 195.6 	 	 0.1000  		 2.7107 	 0.3453 	 	 3.3565  	 0.1929  	 	 3.5407 	 0.1634  	 	 2.5835 	 0.3574  	 	 3.3104 	 0.2087  	 	 3.5505 	 0.1720
[2024/05/14 17:53:06] - 10 		 926.8 	 	 196.3 	 	 0.1000  		 2.6537 	 0.3583 	 	 3.3177  	 0.1990  	 	 3.5088 	 0.1677  	 	 2.5163 	 0.3681  	 	 3.3566 	 0.1967  	 	 3.6478 	 0.1576
[2024/05/14 18:11:49] - 11 		 927.8 	 	 195.2 	 	 0.1000  		 2.5923 	 0.3719 	 	 3.2761  	 0.2088  	 	 3.4759 	 0.1757  	 	 2.4496 	 0.3820  	 	 3.2028 	 0.2249  	 	 3.4560 	 0.1876
[2024/05/14 18:30:32] - 12 		 927.5 	 	 195.0 	 	 0.1000  		 2.5434 	 0.3829 	 	 3.2397  	 0.2135  	 	 3.4454 	 0.1802  	 	 2.4070 	 0.3972  	 	 3.2263 	 0.2241  	 	 3.5070 	 0.1822
[2024/05/14 18:49:14] - 13 		 926.6 	 	 195.4 	 	 0.1000  		 2.5033 	 0.3950 	 	 3.2158  	 0.2189  	 	 3.4282 	 0.1844  	 	 2.4102 	 0.3938  	 	 3.2596 	 0.2132  	 	 3.5498 	 0.1757
[2024/05/14 19:07:55] - 14 		 926.3 	 	 195.1 	 	 0.1000  		 2.4686 	 0.4008 	 	 3.1889  	 0.2246  	 	 3.4055 	 0.1883  	 	 2.4063 	 0.3946  	 	 3.1986 	 0.2282  	 	 3.4692 	 0.1892
[2024/05/14 19:26:36] - 15 		 926.2 	 	 194.9 	 	 0.1000  		 2.4273 	 0.4106 	 	 3.1640  	 0.2298  	 	 3.3877 	 0.1913  	 	 2.3227 	 0.4164  	 	 3.2805 	 0.2209  	 	 3.6299 	 0.1732
[2024/05/14 19:45:17] - 16 		 926.0 	 	 195.0 	 	 0.1000  		 2.3914 	 0.4181 	 	 3.1351  	 0.2324  	 	 3.3625 	 0.1929  	 	 2.3308 	 0.4117  	 	 3.2448 	 0.2195  	 	 3.5720 	 0.1782
[2024/05/14 20:04:01] - 17 		 927.1 	 	 196.8 	 	 0.1000  		 2.3618 	 0.4264 	 	 3.1143  	 0.2367  	 	 3.3470 	 0.1965  	 	 2.3114 	 0.4102  	 	 3.2070 	 0.2310  	 	 3.5312 	 0.1853
[2024/05/14 20:23:07] - 18 		 948.4 	 	 197.3 	 	 0.1000  		 2.3334 	 0.4324 	 	 3.0956  	 0.2420  	 	 3.3329 	 0.2021  	 	 2.2643 	 0.4339  	 	 3.1122 	 0.2457  	 	 3.4014 	 0.2002
