[2024/05/13 20:32:16] - Namespace(att_method='norm_steep', attack_iters=10, batch_size=128, beta=1.0, chkpt_iters=50, dataset='svhn', epochs=201, epsilon=0.03137254901960784, eq_vol=1, eval_method='sign', lr_chechpoint1=100, lr_chechpoint2=150, lr_max=0.01, lr_schedule='piecewise', manual_step=0, model='PreRes18_standard', momentum=0.9, norm='l_inf', pgd_alpha=1.0, random_init=1, resume=0, seed=2, train_mode='adv_train', weight_decay=0.0005, width_factor=10)
[2024/05/13 20:32:21] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Adv Loss 	 Train Adv Acc 	 Train Surrogate Loss 	 Train Surrogate Acc 	 Test Loss 	 Test Acc 	 Test Adv Loss 	 Test Adv Acc 	 Test Surrogate Loss 	 Test Surrogate Acc 
[2024/05/13 20:37:54] - 0 		 239.0 	 	 93.5 	 	 0.0100  		 0.7966 	 0.7366 	 	 0.8172  	 0.7289  	 	 5.1572 	 0.1819  	 	 0.3538 	 0.8909  	 	 0.3717 	 0.8849  	 	 7.6079 	 0.0986
[2024/05/13 20:43:19] - 1 		 232.4 	 	 92.8 	 	 0.0100  		 0.2945 	 0.9101 	 	 0.3143  	 0.9028  	 	 6.1472 	 0.2868  	 	 0.2306 	 0.9332  	 	 0.2437 	 0.9294  	 	 8.1036 	 0.1004
[2024/05/13 20:48:44] - 2 		 232.2 	 	 92.9 	 	 0.0100  		 0.2399 	 0.9297 	 	 0.2584  	 0.9231  	 	 6.1834 	 0.3131  	 	 0.2176 	 0.9367  	 	 0.2298 	 0.9331  	 	 8.1758 	 0.0964
[2024/05/13 20:54:10] - 3 		 232.3 	 	 93.4 	 	 0.0100  		 0.2113 	 0.9385 	 	 0.2288  	 0.9318  	 	 6.3203 	 0.3218  	 	 0.2002 	 0.9442  	 	 0.2115 	 0.9409  	 	 8.3778 	 0.1018
[2024/05/13 20:59:35] - 4 		 232.4 	 	 92.7 	 	 0.0100  		 0.1868 	 0.9456 	 	 0.2026  	 0.9408  	 	 6.5069 	 0.3222  	 	 0.1903 	 0.9479  	 	 0.2020 	 0.9443  	 	 9.4584 	 0.0841
[2024/05/13 21:05:01] - 5 		 232.3 	 	 93.3 	 	 0.0100  		 0.1703 	 0.9507 	 	 0.1855  	 0.9457  	 	 6.6584 	 0.3276  	 	 0.1810 	 0.9500  	 	 0.1908 	 0.9474  	 	 8.8011 	 0.0910
[2024/05/13 21:10:26] - 6 		 232.3 	 	 93.0 	 	 0.0100  		 0.1581 	 0.9543 	 	 0.1732  	 0.9489  	 	 6.7110 	 0.3348  	 	 0.1684 	 0.9528  	 	 0.1786 	 0.9496  	 	 8.2698 	 0.1000
[2024/05/13 21:15:52] - 7 		 232.4 	 	 93.7 	 	 0.0100  		 0.1436 	 0.9584 	 	 0.1577  	 0.9535  	 	 7.0097 	 0.3276  	 	 0.1925 	 0.9472  	 	 0.2034 	 0.9426  	 	 9.0877 	 0.0962
[2024/05/13 21:21:18] - 8 		 232.4 	 	 93.4 	 	 0.0100  		 0.1358 	 0.9616 	 	 0.1499  	 0.9562  	 	 6.9790 	 0.3366  	 	 0.1912 	 0.9480  	 	 0.2013 	 0.9452  	 	 9.4293 	 0.1091
[2024/05/13 21:26:44] - 9 		 232.5 	 	 93.3 	 	 0.0100  		 0.1247 	 0.9633 	 	 0.1387  	 0.9585  	 	 7.1455 	 0.3398  	 	 0.1989 	 0.9457  	 	 0.2102 	 0.9426  	 	 9.9400 	 0.0910
[2024/05/13 21:32:10] - 10 		 232.5 	 	 93.2 	 	 0.0100  		 0.1143 	 0.9669 	 	 0.1276  	 0.9618  	 	 7.2886 	 0.3378  	 	 0.2446 	 0.9347  	 	 0.2612 	 0.9284  	 	 12.3259 	 0.0798
[2024/05/13 21:37:36] - 11 		 232.9 	 	 93.0 	 	 0.0100  		 0.1086 	 0.9677 	 	 0.1219  	 0.9630  	 	 7.3288 	 0.3462  	 	 0.2287 	 0.9386  	 	 0.2424 	 0.9353  	 	 10.9782 	 0.0751
[2024/05/13 21:43:02] - 12 		 232.9 	 	 93.0 	 	 0.0100  		 0.1019 	 0.9700 	 	 0.1149  	 0.9656  	 	 7.4837 	 0.3436  	 	 0.2218 	 0.9398  	 	 0.2337 	 0.9366  	 	 10.4261 	 0.0865
[2024/05/13 21:48:28] - 13 		 233.0 	 	 93.1 	 	 0.0100  		 0.0947 	 0.9721 	 	 0.1075  	 0.9675  	 	 7.6321 	 0.3437  	 	 0.1771 	 0.9526  	 	 0.1858 	 0.9502  	 	 10.4816 	 0.0888
[2024/05/13 21:53:54] - 14 		 232.9 	 	 93.3 	 	 0.0100  		 0.0859 	 0.9747 	 	 0.0984  	 0.9698  	 	 7.7366 	 0.3483  	 	 0.1917 	 0.9525  	 	 0.2032 	 0.9494  	 	 12.0112 	 0.0808
[2024/05/13 21:59:20] - 15 		 232.4 	 	 93.8 	 	 0.0100  		 0.0830 	 0.9753 	 	 0.0954  	 0.9706  	 	 7.6261 	 0.3608  	 	 0.2091 	 0.9439  	 	 0.2234 	 0.9404  	 	 12.7808 	 0.0725
[2024/05/13 22:04:48] - 16 		 232.6 	 	 95.3 	 	 0.0100  		 0.0780 	 0.9767 	 	 0.0900  	 0.9725  	 	 7.7543 	 0.3591  	 	 0.2037 	 0.9483  	 	 0.2144 	 0.9454  	 	 11.5256 	 0.0997
[2024/05/13 22:10:15] - 17 		 232.6 	 	 93.8 	 	 0.0100  		 0.0718 	 0.9788 	 	 0.0842  	 0.9742  	 	 7.8890 	 0.3550  	 	 0.1951 	 0.9514  	 	 0.2070 	 0.9477  	 	 12.2635 	 0.0878
[2024/05/13 22:15:41] - 18 		 232.8 	 	 93.6 	 	 0.0100  		 0.0695 	 0.9793 	 	 0.0811  	 0.9751  	 	 7.8719 	 0.3536  	 	 0.1791 	 0.9531  	 	 0.1901 	 0.9499  	 	 10.9589 	 0.0832
