[2024/04/07 01:19:00] - Namespace(att_method='tanh', attack_iters=10, batch_size=128, beta=100000.0, chkpt_iters=50, dataset='svhn', epochs=201, epsilon=0.03137254901960784, lr_chechpoint1=100, lr_chechpoint2=150, lr_max=0.01, lr_schedule='piecewise', model='PreRes18_standard', momentum=0.9, norm='l_inf', pgd_alpha=1.0, random_init=1, resume=0, seed=1, train_mode='adv_train', weight_decay=0.0005, width_factor=10)
[2024/04/07 01:19:09] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Adv Loss 	 Train Adv Acc 	 Train Sgn-PGD Loss 	 Train Sgn-PGD Acc 	 Test Loss 	 Test Acc 	 Test Adv Loss 	 Test Adv Acc 	 Test Sgn-PGD Loss 	 Test Sgn-PGD Acc 
[2024/04/07 01:24:33] - 0 		 232.9 	 	 91.4 	 	 0.0100 	 	  2.2446 	 0.1868 	 	 2.2706  	 0.1828  	 	 2.2764 	 0.1817  	 	 2.2046 	 0.1959  	 	 2.2279 	 0.1958  	 	 2.2345 	 0.1958
[2024/04/07 01:29:52] - 1 		 227.6 	 	 91.4 	 	 0.0100 	 	  2.0508 	 0.2826 	 	 2.1790  	 0.2176  	 	 2.1888 	 0.2138  	 	 1.3428 	 0.6288  	 	 1.8560 	 0.3674  	 	 1.8630 	 0.3644
[2024/04/07 01:35:12] - 2 		 227.7 	 	 91.8 	 	 0.0100 	 	  1.0630 	 0.7235 	 	 1.6479  	 0.4339  	 	 1.6576 	 0.4302  	 	 0.8414 	 0.8064  	 	 1.4508 	 0.5276  	 	 1.4594 	 0.5245
[2024/04/07 01:40:31] - 3 		 227.9 	 	 91.5 	 	 0.0100 	 	  0.7649 	 0.8193 	 	 1.4079  	 0.5221  	 	 1.4177 	 0.5183  	 	 0.6824 	 0.8514  	 	 1.3794 	 0.5476  	 	 1.3886 	 0.5448
[2024/04/07 01:45:52] - 4 		 229.4 	 	 91.0 	 	 0.0100 	 	  0.6748 	 0.8467 	 	 1.3160  	 0.5524  	 	 1.3260 	 0.5492  	 	 0.5817 	 0.8589  	 	 1.3164 	 0.5589  	 	 1.3271 	 0.5546
[2024/04/07 01:51:11] - 5 		 228.3 	 	 91.0 	 	 0.0100 	 	  0.6218 	 0.8621 	 	 1.2564  	 0.5730  	 	 1.2668 	 0.5685  	 	 0.5762 	 0.8641  	 	 1.2803 	 0.5685  	 	 1.2906 	 0.5670
[2024/04/07 01:56:30] - 6 		 227.9 	 	 91.0 	 	 0.0100 	 	  0.5877 	 0.8710 	 	 1.2177  	 0.5881  	 	 1.2282 	 0.5837  	 	 0.5199 	 0.8851  	 	 1.2804 	 0.5787  	 	 1.2921 	 0.5761
[2024/04/07 02:01:49] - 7 		 228.3 	 	 90.9 	 	 0.0100 	 	  0.5586 	 0.8790 	 	 1.1805  	 0.5995  	 	 1.1911 	 0.5950  	 	 0.5692 	 0.8727  	 	 1.2247 	 0.5987  	 	 1.2349 	 0.5963
[2024/04/07 02:07:08] - 8 		 228.0 	 	 90.9 	 	 0.0100 	 	  0.5362 	 0.8844 	 	 1.1547  	 0.6092  	 	 1.1655 	 0.6053  	 	 0.4423 	 0.9004  	 	 1.2091 	 0.5997  	 	 1.2211 	 0.5960
[2024/04/07 02:12:27] - 9 		 228.0 	 	 91.0 	 	 0.0100 	 	  0.5178 	 0.8895 	 	 1.1308  	 0.6150  	 	 1.1418 	 0.6114  	 	 0.5620 	 0.8873  	 	 1.2066 	 0.6109  	 	 1.2171 	 0.6087
[2024/04/07 02:17:46] - 10 		 228.0 	 	 90.6 	 	 0.0100 	 	  0.5017 	 0.8941 	 	 1.1104  	 0.6216  	 	 1.1210 	 0.6177  	 	 0.5077 	 0.8883  	 	 1.2190 	 0.6072  	 	 1.2300 	 0.6054
[2024/04/07 02:23:05] - 11 		 228.1 	 	 91.1 	 	 0.0100 	 	  0.4879 	 0.8972 	 	 1.0908  	 0.6297  	 	 1.1019 	 0.6247  	 	 0.5723 	 0.8579  	 	 1.2478 	 0.5803  	 	 1.2586 	 0.5780
[2024/04/07 02:28:24] - 12 		 228.0 	 	 90.9 	 	 0.0100 	 	  0.4748 	 0.9009 	 	 1.0721  	 0.6323  	 	 1.0832 	 0.6280  	 	 0.4583 	 0.8983  	 	 1.2195 	 0.5907  	 	 1.2319 	 0.5882
[2024/04/07 02:33:43] - 13 		 228.2 	 	 91.0 	 	 0.0100 	 	  0.4626 	 0.9036 	 	 1.0553  	 0.6380  	 	 1.0665 	 0.6338  	 	 0.5188 	 0.8907  	 	 1.2100 	 0.5974  	 	 1.2209 	 0.5950
[2024/04/07 02:39:02] - 14 		 228.0 	 	 91.0 	 	 0.0100 	 	  0.4520 	 0.9062 	 	 1.0399  	 0.6433  	 	 1.0510 	 0.6390  	 	 0.4728 	 0.8993  	 	 1.1517 	 0.6222  	 	 1.1628 	 0.6202
[2024/04/07 02:44:21] - 15 		 228.4 	 	 90.7 	 	 0.0100 	 	  0.4405 	 0.9095 	 	 1.0241  	 0.6486  	 	 1.0354 	 0.6444  	 	 0.4046 	 0.9127  	 	 1.1866 	 0.6079  	 	 1.2005 	 0.6029
[2024/04/07 02:49:41] - 16 		 228.4 	 	 91.0 	 	 0.0100 	 	  0.4300 	 0.9118 	 	 1.0096  	 0.6509  	 	 1.0209 	 0.6465  	 	 0.4449 	 0.8964  	 	 1.1855 	 0.6129  	 	 1.1981 	 0.6113
[2024/04/07 02:55:00] - 17 		 228.2 	 	 90.8 	 	 0.0100 	 	  0.4200 	 0.9145 	 	 0.9947  	 0.6572  	 	 1.0062 	 0.6527  	 	 0.4160 	 0.9090  	 	 1.1656 	 0.6199  	 	 1.1783 	 0.6168
[2024/04/07 03:00:19] - 18 		 228.1 	 	 91.0 	 	 0.0100 	 	  0.4107 	 0.9169 	 	 0.9811  	 0.6612  	 	 0.9927 	 0.6568  	 	 0.5388 	 0.8826  	 	 1.1796 	 0.6157  	 	 1.1901 	 0.6127
[2024/04/07 03:05:38] - 19 		 228.2 	 	 90.8 	 	 0.0100 	 	  0.4037 	 0.9183 	 	 0.9692  	 0.6656  	 	 0.9809 	 0.6605  	 	 0.4454 	 0.9087  	 	 1.1636 	 0.6183  	 	 1.1752 	 0.6159
[2024/04/07 03:10:57] - 20 		 228.2 	 	 91.0 	 	 0.0100 	 	  0.3952 	 0.9205 	 	 0.9559  	 0.6668  	 	 0.9676 	 0.6621  	 	 0.4152 	 0.9027  	 	 1.2261 	 0.5890  	 	 1.2393 	 0.5860
[2024/04/07 03:16:17] - 21 		 228.1 	 	 91.7 	 	 0.0100 	 	  0.3870 	 0.9221 	 	 0.9451  	 0.6723  	 	 0.9567 	 0.6674  	 	 0.3704 	 0.9109  	 	 1.2941 	 0.5875  	 	 1.3112 	 0.5837
[2024/04/07 03:21:37] - 22 		 227.7 	 	 92.9 	 	 0.0100 	 	  0.3811 	 0.9245 	 	 0.9322  	 0.6738  	 	 0.9439 	 0.6688  	 	 0.3994 	 0.9082  	 	 1.2188 	 0.5986  	 	 1.2331 	 0.5945
[2024/04/07 03:26:57] - 23 		 227.6 	 	 92.1 	 	 0.0100 	 	  0.3727 	 0.9265 	 	 0.9203  	 0.6783  	 	 0.9326 	 0.6729  	 	 0.5060 	 0.8983  	 	 1.1491 	 0.6268  	 	 1.1599 	 0.6232
[2024/04/07 03:32:16] - 24 		 227.7 	 	 91.3 	 	 0.0100 	 	  0.3635 	 0.9298 	 	 0.9074  	 0.6817  	 	 0.9199 	 0.6773  	 	 0.4932 	 0.8955  	 	 1.1867 	 0.6000  	 	 1.1976 	 0.5979
[2024/04/07 03:37:36] - 25 		 227.8 	 	 91.9 	 	 0.0100 	 	  0.3562 	 0.9310 	 	 0.8959  	 0.6862  	 	 0.9080 	 0.6817  	 	 0.3830 	 0.9141  	 	 1.2160 	 0.6056  	 	 1.2307 	 0.6018
[2024/04/07 03:42:55] - 26 		 227.9 	 	 91.4 	 	 0.0100 	 	  0.3505 	 0.9317 	 	 0.8866  	 0.6886  	 	 0.8986 	 0.6836  	 	 0.4379 	 0.8979  	 	 1.2583 	 0.5905  	 	 1.2714 	 0.5874
[2024/04/07 03:48:14] - 27 		 228.2 	 	 91.0 	 	 0.0100 	 	  0.3420 	 0.9338 	 	 0.8717  	 0.6937  	 	 0.8841 	 0.6885  	 	 0.4203 	 0.8942  	 	 1.2927 	 0.5855  	 	 1.3065 	 0.5811
[2024/04/07 03:53:35] - 28 		 229.2 	 	 91.0 	 	 0.0100 	 	  0.3358 	 0.9350 	 	 0.8624  	 0.6946  	 	 0.8751 	 0.6892  	 	 0.4470 	 0.9043  	 	 1.1624 	 0.6115  	 	 1.1749 	 0.6100
[2024/04/07 03:58:54] - 29 		 228.2 	 	 91.0 	 	 0.0100 	 	  0.3279 	 0.9374 	 	 0.8502  	 0.6971  	 	 0.8631 	 0.6928  	 	 0.4667 	 0.8939  	 	 1.2098 	 0.6134  	 	 1.2215 	 0.6115
[2024/04/07 04:04:13] - 30 		 228.5 	 	 91.0 	 	 0.0100 	 	  0.3214 	 0.9388 	 	 0.8377  	 0.7012  	 	 0.8505 	 0.6964  	 	 0.4003 	 0.9085  	 	 1.2264 	 0.5969  	 	 1.2399 	 0.5930
[2024/04/07 04:09:33] - 31 		 228.3 	 	 90.9 	 	 0.0100 	 	  0.3140 	 0.9402 	 	 0.8269  	 0.7042  	 	 0.8395 	 0.6989  	 	 0.3639 	 0.9119  	 	 1.2704 	 0.6009  	 	 1.2868 	 0.5970
[2024/04/07 04:14:52] - 32 		 228.3 	 	 91.1 	 	 0.0100 	 	  0.3066 	 0.9411 	 	 0.8140  	 0.7088  	 	 0.8270 	 0.7040  	 	 0.3940 	 0.9072  	 	 1.3321 	 0.5975  	 	 1.3480 	 0.5937
[2024/04/07 04:20:11] - 33 		 228.3 	 	 90.8 	 	 0.0100 	 	  0.3028 	 0.9431 	 	 0.8097  	 0.7089  	 	 0.8225 	 0.7038  	 	 0.4438 	 0.9005  	 	 1.2275 	 0.6099  	 	 1.2394 	 0.6062
[2024/04/07 04:25:31] - 34 		 228.7 	 	 91.0 	 	 0.0100 	 	  0.2951 	 0.9446 	 	 0.7940  	 0.7135  	 	 0.8068 	 0.7085  	 	 0.4407 	 0.9006  	 	 1.2327 	 0.6045  	 	 1.2450 	 0.6017
[2024/04/07 04:30:50] - 35 		 228.5 	 	 90.6 	 	 0.0100 	 	  0.2912 	 0.9460 	 	 0.7858  	 0.7163  	 	 0.7992 	 0.7115  	 	 0.4365 	 0.8959  	 	 1.2369 	 0.6069  	 	 1.2497 	 0.6049
[2024/04/07 04:36:10] - 36 		 228.5 	 	 91.2 	 	 0.0100 	 	  0.2838 	 0.9469 	 	 0.7749  	 0.7195  	 	 0.7886 	 0.7142  	 	 0.3504 	 0.9161  	 	 1.3520 	 0.5811  	 	 1.3702 	 0.5769
[2024/04/07 04:41:29] - 37 		 228.7 	 	 90.9 	 	 0.0100 	 	  0.2783 	 0.9483 	 	 0.7668  	 0.7213  	 	 0.7803 	 0.7156  	 	 0.3619 	 0.9138  	 	 1.3514 	 0.5953  	 	 1.3700 	 0.5896
[2024/04/07 04:46:48] - 38 		 228.4 	 	 90.9 	 	 0.0100 	 	  0.2748 	 0.9490 	 	 0.7594  	 0.7232  	 	 0.7731 	 0.7174  	 	 0.4331 	 0.8932  	 	 1.3068 	 0.5888  	 	 1.3211 	 0.5853
[2024/04/07 04:52:08] - 39 		 228.3 	 	 91.0 	 	 0.0100 	 	  0.2681 	 0.9502 	 	 0.7474  	 0.7268  	 	 0.7608 	 0.7222  	 	 0.3557 	 0.9157  	 	 1.3693 	 0.5904  	 	 1.3872 	 0.5856
[2024/04/07 04:57:27] - 40 		 228.3 	 	 91.3 	 	 0.0100 	 	  0.2617 	 0.9523 	 	 0.7362  	 0.7297  	 	 0.7501 	 0.7237  	 	 0.4266 	 0.9064  	 	 1.2742 	 0.6016  	 	 1.2873 	 0.5984
[2024/04/07 05:02:47] - 41 		 228.4 	 	 91.1 	 	 0.0100 	 	  0.2565 	 0.9532 	 	 0.7269  	 0.7326  	 	 0.7406 	 0.7278  	 	 0.4347 	 0.8946  	 	 1.3390 	 0.5789  	 	 1.3538 	 0.5751
[2024/04/07 05:08:06] - 42 		 228.4 	 	 91.1 	 	 0.0100 	 	  0.2512 	 0.9541 	 	 0.7189  	 0.7349  	 	 0.7333 	 0.7286  	 	 0.4278 	 0.8920  	 	 1.3354 	 0.5929  	 	 1.3500 	 0.5896
[2024/04/07 05:13:26] - 43 		 228.3 	 	 90.9 	 	 0.0100 	 	  0.2458 	 0.9561 	 	 0.7069  	 0.7374  	 	 0.7211 	 0.7322  	 	 0.3907 	 0.9061  	 	 1.3279 	 0.5955  	 	 1.3431 	 0.5908
