[2024/03/31 14:27:57] - Namespace(att_method='tanh', attack_iters=10, batch_size=128, beta=1.0, chkpt_iters=50, data_aug=True, data_dir='./cifar10', epochs=201, epsilon=0.03137254901960784, fname='cifar10_results', lr_chechpoint1=100, lr_chechpoint2=150, lr_max=0.1, lr_schedule='piecewise', model='PreRes18_standard', momentum=0.9, norm='l_inf', pgd_alpha=0.00784313725490196, random_init=1, resume=0, seed=1, train_mode='adv_train', weight_decay=0.0005, width_factor=10)
[2024/03/31 14:28:17] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Adv Loss 	 Train Adv Acc 	 Train Sgn-PGD Loss 	 Train Sgn-PGD Acc 	 Test Loss 	 Test Acc 	 Test Adv Loss 	 Test Adv Acc 	 Test Sgn-PGD Loss 	 Test Sgn-PGD Acc 
[2024/03/31 14:31:34] - 0 		 161.7 	 	 35.7 	 	 0.1000 	 	  1.5999 	 0.4143 	 	 1.6036  	 0.4133  	 	 3.7180 	 0.0807  	 	 1.1517 	 0.5813  	 	 1.1767 	 0.5716  	 	 7.0619 	 0.0056
[2024/03/31 14:34:47] - 1 		 157.0 	 	 35.2 	 	 0.1000 	 	  1.0685 	 0.6188 	 	 1.0897  	 0.6104  	 	 6.6054 	 0.0163  	 	 0.8624 	 0.6931  	 	 0.8936 	 0.6844  	 	 9.9046 	 0.0017
[2024/03/31 14:37:57] - 2 		 155.2 	 	 34.9 	 	 0.1000 	 	  0.8056 	 0.7172 	 	 0.8343  	 0.7072  	 	 7.9517 	 0.0074  	 	 0.7396 	 0.7418  	 	 0.7643 	 0.7357  	 	 12.4015 	 0.0007
[2024/03/31 14:41:08] - 3 		 155.9 	 	 35.2 	 	 0.1000 	 	  0.6799 	 0.7659 	 	 0.7132  	 0.7530  	 	 8.5544 	 0.0055  	 	 0.6796 	 0.7651  	 	 0.7069 	 0.7546  	 	 13.2216 	 0.0002
[2024/03/31 14:44:19] - 4 		 156.2 	 	 35.5 	 	 0.1000 	 	  0.6088 	 0.7921 	 	 0.6449  	 0.7785  	 	 8.7935 	 0.0041  	 	 0.5376 	 0.8131  	 	 0.5827 	 0.7971  	 	 14.1540 	 0.0003
[2024/03/31 14:47:30] - 5 		 155.5 	 	 35.2 	 	 0.1000 	 	  0.5575 	 0.8078 	 	 0.5942  	 0.7955  	 	 8.9994 	 0.0040  	 	 0.5530 	 0.8091  	 	 0.6015 	 0.7915  	 	 13.4381 	 0.0009
[2024/03/31 14:50:42] - 6 		 156.3 	 	 35.4 	 	 0.1000 	 	  0.5250 	 0.8205 	 	 0.5625  	 0.8062  	 	 9.1476 	 0.0037  	 	 0.5636 	 0.8016  	 	 0.6019 	 0.7906  	 	 14.4625 	 0.0000
[2024/03/31 14:53:54] - 7 		 155.5 	 	 36.2 	 	 0.1000 	 	  0.5036 	 0.8265 	 	 0.5433  	 0.8122  	 	 9.3270 	 0.0030  	 	 0.4759 	 0.8349  	 	 0.5199 	 0.8205  	 	 15.0456 	 0.0001
[2024/03/31 14:57:04] - 8 		 155.6 	 	 35.0 	 	 0.1000 	 	  0.4773 	 0.8375 	 	 0.5173  	 0.8228  	 	 9.3878 	 0.0033  	 	 0.5307 	 0.8181  	 	 0.5826 	 0.8050  	 	 16.9730 	 0.0005
[2024/03/31 15:00:17] - 9 		 156.2 	 	 36.4 	 	 0.1000 	 	  0.4641 	 0.8414 	 	 0.5038  	 0.8275  	 	 9.4590 	 0.0032  	 	 0.4937 	 0.8301  	 	 0.5260 	 0.8182  	 	 16.1209 	 0.0003
[2024/03/31 15:03:28] - 10 		 155.4 	 	 35.4 	 	 0.1000 	 	  0.4484 	 0.8468 	 	 0.4885  	 0.8323  	 	 9.6021 	 0.0039  	 	 0.4267 	 0.8509  	 	 0.4823 	 0.8357  	 	 16.1676 	 0.0002
[2024/03/31 15:06:39] - 11 		 155.6 	 	 35.5 	 	 0.1000 	 	  0.4313 	 0.8547 	 	 0.4700  	 0.8401  	 	 9.6789 	 0.0035  	 	 0.5306 	 0.8246  	 	 0.6114 	 0.8031  	 	 19.2030 	 0.0003
[2024/03/31 15:09:50] - 12 		 155.6 	 	 35.5 	 	 0.1000 	 	  0.4251 	 0.8563 	 	 0.4644  	 0.8412  	 	 9.6925 	 0.0042  	 	 0.4389 	 0.8500  	 	 0.4856 	 0.8350  	 	 16.6688 	 0.0004
[2024/03/31 15:13:01] - 13 		 155.5 	 	 35.6 	 	 0.1000 	 	  0.4100 	 0.8595 	 	 0.4499  	 0.8446  	 	 9.8129 	 0.0037  	 	 0.4368 	 0.8493  	 	 0.4889 	 0.8346  	 	 16.9077 	 0.0002
[2024/03/31 15:16:12] - 14 		 155.7 	 	 35.3 	 	 0.1000 	 	  0.3992 	 0.8639 	 	 0.4388  	 0.8489  	 	 9.8965 	 0.0041  	 	 0.4780 	 0.8355  	 	 0.5295 	 0.8178  	 	 16.6905 	 0.0002
[2024/03/31 15:19:23] - 15 		 155.9 	 	 35.4 	 	 0.1000 	 	  0.3971 	 0.8632 	 	 0.4377  	 0.8481  	 	 9.9368 	 0.0034  	 	 0.3918 	 0.8663  	 	 0.4485 	 0.8488  	 	 17.0532 	 0.0009
[2024/03/31 15:22:34] - 16 		 155.4 	 	 35.2 	 	 0.1000 	 	  0.3894 	 0.8657 	 	 0.4297  	 0.8515  	 	 10.0251 	 0.0039  	 	 0.4016 	 0.8613  	 	 0.4483 	 0.8490  	 	 16.7261 	 0.0001
[2024/03/31 15:25:46] - 17 		 156.3 	 	 36.0 	 	 0.1000 	 	  0.3798 	 0.8719 	 	 0.4194  	 0.8569  	 	 10.0084 	 0.0039  	 	 0.4339 	 0.8531  	 	 0.4890 	 0.8371  	 	 16.2875 	 0.0002
[2024/03/31 15:28:58] - 18 		 156.1 	 	 36.1 	 	 0.1000 	 	  0.3743 	 0.8733 	 	 0.4139  	 0.8573  	 	 10.0274 	 0.0056  	 	 0.4288 	 0.8554  	 	 0.4954 	 0.8345  	 	 17.8908 	 0.0003
[2024/03/31 15:32:09] - 19 		 155.8 	 	 35.3 	 	 0.1000 	 	  0.3726 	 0.8711 	 	 0.4123  	 0.8570  	 	 10.1812 	 0.0047  	 	 0.4946 	 0.8354  	 	 0.5620 	 0.8138  	 	 20.1403 	 0.0000
[2024/03/31 15:35:20] - 20 		 155.4 	 	 35.5 	 	 0.1000 	 	  0.3683 	 0.8751 	 	 0.4078  	 0.8618  	 	 10.1801 	 0.0052  	 	 0.3692 	 0.8694  	 	 0.4396 	 0.8488  	 	 18.1969 	 0.0003
[2024/03/31 15:38:32] - 21 		 156.0 	 	 35.9 	 	 0.1000 	 	  0.3574 	 0.8782 	 	 0.3964  	 0.8639  	 	 10.1635 	 0.0047  	 	 0.5381 	 0.8221  	 	 0.6050 	 0.8076  	 	 19.5609 	 0.0004
[2024/03/31 15:41:43] - 22 		 155.6 	 	 35.5 	 	 0.1000 	 	  0.3607 	 0.8774 	 	 0.4013  	 0.8631  	 	 10.2587 	 0.0048  	 	 0.3946 	 0.8681  	 	 0.4856 	 0.8452  	 	 18.9137 	 0.0003
[2024/03/31 15:44:55] - 23 		 155.5 	 	 35.6 	 	 0.1000 	 	  0.3548 	 0.8810 	 	 0.3957  	 0.8658  	 	 10.1567 	 0.0045  	 	 0.4660 	 0.8439  	 	 0.5545 	 0.8221  	 	 19.7708 	 0.0001
[2024/03/31 15:48:06] - 24 		 155.5 	 	 35.7 	 	 0.1000 	 	  0.3500 	 0.8803 	 	 0.3907  	 0.8659  	 	 10.2124 	 0.0042  	 	 0.4870 	 0.8416  	 	 0.5437 	 0.8234  	 	 19.9617 	 0.0001
[2024/03/31 15:51:18] - 25 		 155.6 	 	 36.3 	 	 0.1000 	 	  0.3527 	 0.8802 	 	 0.3934  	 0.8652  	 	 10.1991 	 0.0043  	 	 0.4167 	 0.8612  	 	 0.4820 	 0.8422  	 	 18.7537 	 0.0006
[2024/03/31 15:54:29] - 26 		 155.6 	 	 35.8 	 	 0.1000 	 	  0.3521 	 0.8805 	 	 0.3927  	 0.8667  	 	 10.2679 	 0.0049  	 	 0.4303 	 0.8557  	 	 0.4891 	 0.8378  	 	 17.6318 	 0.0003
[2024/03/31 15:57:41] - 27 		 156.0 	 	 35.5 	 	 0.1000 	 	  0.3443 	 0.8818 	 	 0.3844  	 0.8677  	 	 10.2795 	 0.0049  	 	 0.4102 	 0.8593  	 	 0.4787 	 0.8408  	 	 19.3952 	 0.0001
[2024/03/31 16:00:52] - 28 		 155.5 	 	 36.0 	 	 0.1000 	 	  0.3435 	 0.8831 	 	 0.3842  	 0.8685  	 	 10.2647 	 0.0048  	 	 0.3890 	 0.8698  	 	 0.4611 	 0.8533  	 	 20.3031 	 0.0001
[2024/03/31 16:04:03] - 29 		 155.7 	 	 35.2 	 	 0.1000 	 	  0.3424 	 0.8842 	 	 0.3829  	 0.8694  	 	 10.3028 	 0.0042  	 	 0.4019 	 0.8639  	 	 0.4668 	 0.8463  	 	 18.6584 	 0.0006
[2024/03/31 16:07:15] - 30 		 157.0 	 	 35.4 	 	 0.1000 	 	  0.3451 	 0.8829 	 	 0.3845  	 0.8692  	 	 10.2162 	 0.0046  	 	 0.4294 	 0.8595  	 	 0.4878 	 0.8416  	 	 19.0433 	 0.0004
[2024/03/31 16:10:26] - 31 		 155.5 	 	 35.5 	 	 0.1000 	 	  0.3380 	 0.8851 	 	 0.3791  	 0.8709  	 	 10.2458 	 0.0036  	 	 0.3682 	 0.8751  	 	 0.4224 	 0.8624  	 	 18.9118 	 0.0009
[2024/03/31 16:13:37] - 32 		 155.4 	 	 35.4 	 	 0.1000 	 	  0.3369 	 0.8862 	 	 0.3789  	 0.8707  	 	 10.3571 	 0.0042  	 	 0.3874 	 0.8693  	 	 0.4797 	 0.8404  	 	 18.8145 	 0.0001
[2024/03/31 16:16:50] - 33 		 157.3 	 	 35.3 	 	 0.1000 	 	  0.3410 	 0.8836 	 	 0.3818  	 0.8687  	 	 10.2671 	 0.0040  	 	 0.4230 	 0.8585  	 	 0.5440 	 0.8313  	 	 19.2556 	 0.0002
[2024/03/31 16:20:01] - 34 		 155.5 	 	 35.5 	 	 0.1000 	 	  0.3285 	 0.8872 	 	 0.3687  	 0.8724  	 	 10.2563 	 0.0037  	 	 0.4267 	 0.8532  	 	 0.4860 	 0.8386  	 	 19.4851 	 0.0003
[2024/03/31 16:23:12] - 35 		 155.5 	 	 35.6 	 	 0.1000 	 	  0.3307 	 0.8889 	 	 0.3706  	 0.8744  	 	 10.3327 	 0.0045  	 	 0.4421 	 0.8542  	 	 0.5186 	 0.8328  	 	 17.9691 	 0.0005
[2024/03/31 16:26:23] - 36 		 155.3 	 	 36.2 	 	 0.1000 	 	  0.3351 	 0.8870 	 	 0.3755  	 0.8710  	 	 10.3028 	 0.0046  	 	 0.3739 	 0.8727  	 	 0.4394 	 0.8524  	 	 18.3828 	 0.0004
[2024/03/31 16:29:34] - 37 		 155.4 	 	 35.8 	 	 0.1000 	 	  0.3336 	 0.8876 	 	 0.3742  	 0.8721  	 	 10.2689 	 0.0050  	 	 0.3841 	 0.8749  	 	 0.4453 	 0.8558  	 	 17.9282 	 0.0005
[2024/03/31 16:32:46] - 38 		 156.5 	 	 35.4 	 	 0.1000 	 	  0.3300 	 0.8881 	 	 0.3702  	 0.8736  	 	 10.2169 	 0.0048  	 	 0.3744 	 0.8752  	 	 0.4459 	 0.8561  	 	 19.3772 	 0.0002
[2024/03/31 16:35:57] - 39 		 155.3 	 	 35.3 	 	 0.1000 	 	  0.3296 	 0.8876 	 	 0.3702  	 0.8732  	 	 10.2687 	 0.0039  	 	 0.4128 	 0.8609  	 	 0.4534 	 0.8542  	 	 18.6182 	 0.0005
[2024/03/31 16:39:08] - 40 		 156.1 	 	 35.4 	 	 0.1000 	 	  0.3262 	 0.8901 	 	 0.3669  	 0.8750  	 	 10.2336 	 0.0050  	 	 0.3692 	 0.8758  	 	 0.4214 	 0.8598  	 	 17.2901 	 0.0011
[2024/03/31 16:42:20] - 41 		 155.4 	 	 36.1 	 	 0.1000 	 	  0.3292 	 0.8882 	 	 0.3702  	 0.8729  	 	 10.2820 	 0.0054  	 	 0.3843 	 0.8671  	 	 0.4523 	 0.8485  	 	 17.0719 	 0.0009
[2024/03/31 16:45:35] - 42 		 159.7 	 	 35.2 	 	 0.1000 	 	  0.3274 	 0.8877 	 	 0.3695  	 0.8731  	 	 10.3216 	 0.0045  	 	 0.3552 	 0.8758  	 	 0.4133 	 0.8602  	 	 18.3178 	 0.0005
[2024/03/31 16:48:46] - 43 		 155.9 	 	 35.4 	 	 0.1000 	 	  0.3209 	 0.8916 	 	 0.3615  	 0.8772  	 	 10.2989 	 0.0052  	 	 0.3595 	 0.8804  	 	 0.4218 	 0.8624  	 	 17.8136 	 0.0004
[2024/03/31 16:51:57] - 44 		 155.3 	 	 35.3 	 	 0.1000 	 	  0.3237 	 0.8907 	 	 0.3647  	 0.8755  	 	 10.3067 	 0.0046  	 	 0.3628 	 0.8771  	 	 0.4316 	 0.8585  	 	 18.8499 	 0.0005
[2024/03/31 16:55:08] - 45 		 156.0 	 	 35.3 	 	 0.1000 	 	  0.3184 	 0.8920 	 	 0.3606  	 0.8779  	 	 10.3710 	 0.0044  	 	 0.3991 	 0.8656  	 	 0.4387 	 0.8530  	 	 17.4147 	 0.0006
[2024/03/31 16:58:19] - 46 		 156.0 	 	 35.5 	 	 0.1000 	 	  0.3221 	 0.8899 	 	 0.3640  	 0.8744  	 	 10.3402 	 0.0051  	 	 0.3709 	 0.8742  	 	 0.4276 	 0.8533  	 	 18.1922 	 0.0003
[2024/03/31 17:01:30] - 47 		 155.3 	 	 35.4 	 	 0.1000 	 	  0.3214 	 0.8913 	 	 0.3625  	 0.8768  	 	 10.4503 	 0.0048  	 	 0.4292 	 0.8558  	 	 0.4889 	 0.8415  	 	 19.0179 	 0.0002
[2024/03/31 17:04:43] - 48 		 157.9 	 	 35.3 	 	 0.1000 	 	  0.3246 	 0.8905 	 	 0.3651  	 0.8757  	 	 10.3209 	 0.0050  	 	 0.4591 	 0.8445  	 	 0.4857 	 0.8365  	 	 17.6644 	 0.0006
[2024/03/31 17:07:54] - 49 		 155.4 	 	 35.4 	 	 0.1000 	 	  0.3189 	 0.8919 	 	 0.3607  	 0.8767  	 	 10.3654 	 0.0043  	 	 0.3960 	 0.8681  	 	 0.4386 	 0.8542  	 	 18.7213 	 0.0001
