[2024/05/17 21:20:06] - Namespace(att_method='norm_steep', attack_iters=10, batch_size=128, beta=6.0, chkpt_iters=50, dataset='cifar10', epochs=201, epsilon=0.03137254901960784, eq_vol=1, eval_method='sign', lr_chechpoint1=100, lr_chechpoint2=150, lr_max=0.1, lr_schedule='piecewise', manual_step=0, model='PreRes18_standard', momentum=0.9, norm='l_inf', pgd_alpha=2.0, random_init=1, resume=0, seed=1, train_mode='adv_train', weight_decay=0.0005, width_factor=10)
[2024/05/17 21:20:11] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Adv Loss 	 Train Adv Acc 	 Train Surrogate Loss 	 Train Surrogate Acc 	 Test Loss 	 Test Acc 	 Test Adv Loss 	 Test Adv Acc 	 Test Surrogate Loss 	 Test Surrogate Acc 
[2024/05/17 21:24:22] - 0 		 205.7 	 	 45.3 	 	 0.1000  		 1.9859 	 0.2664 	 	 2.1453  	 0.2009  	 	 2.1501 	 0.1994  	 	 1.7376 	 0.3703  	 	 1.9655 	 0.2716  	 	 1.9732 	 0.2700
[2024/05/17 21:28:28] - 1 		 200.8 	 	 45.0 	 	 0.1000  		 1.7376 	 0.3709 	 	 1.9796  	 0.2565  	 	 1.9880 	 0.2543  	 	 1.6124 	 0.4292  	 	 1.8938 	 0.2875  	 	 1.9045 	 0.2836
[2024/05/17 21:32:34] - 2 		 200.6 	 	 45.2 	 	 0.1000  		 1.6122 	 0.4224 	 	 1.8976  	 0.2864  	 	 1.9079 	 0.2831  	 	 1.5019 	 0.4592  	 	 1.8075 	 0.3216  	 	 1.8190 	 0.3174
[2024/05/17 21:36:40] - 3 		 201.2 	 	 45.3 	 	 0.1000  		 1.5085 	 0.4733 	 	 1.8302  	 0.3106  	 	 1.8423 	 0.3068  	 	 1.3779 	 0.5304  	 	 1.7371 	 0.3393  	 	 1.7516 	 0.3349
[2024/05/17 21:40:46] - 4 		 200.6 	 	 45.5 	 	 0.1000  		 1.4114 	 0.5148 	 	 1.7689  	 0.3321  	 	 1.7831 	 0.3279  	 	 1.3057 	 0.5381  	 	 1.7401 	 0.3426  	 	 1.7596 	 0.3373
[2024/05/17 21:44:52] - 5 		 200.7 	 	 45.2 	 	 0.1000  		 1.3360 	 0.5489 	 	 1.7173  	 0.3515  	 	 1.7333 	 0.3451  	 	 1.3190 	 0.5290  	 	 1.7417 	 0.3472  	 	 1.7594 	 0.3409
[2024/05/17 21:48:58] - 6 		 200.7 	 	 45.1 	 	 0.1000  		 1.2717 	 0.5806 	 	 1.6728  	 0.3696  	 	 1.6904 	 0.3638  	 	 1.2039 	 0.5926  	 	 1.6394 	 0.3806  	 	 1.6595 	 0.3710
[2024/05/17 21:53:04] - 7 		 200.6 	 	 45.3 	 	 0.1000  		 1.2206 	 0.6019 	 	 1.6391  	 0.3832  	 	 1.6582 	 0.3762  	 	 1.1703 	 0.5798  	 	 1.6514 	 0.3735  	 	 1.6744 	 0.3652
[2024/05/17 21:57:10] - 8 		 200.5 	 	 45.3 	 	 0.1000  		 1.1813 	 0.6212 	 	 1.6110  	 0.3906  	 	 1.6313 	 0.3836  	 	 1.0887 	 0.6376  	 	 1.5691 	 0.4042  	 	 1.5926 	 0.3934
[2024/05/17 22:01:16] - 9 		 200.2 	 	 45.5 	 	 0.1000  		 1.1494 	 0.6320 	 	 1.5881  	 0.4002  	 	 1.6093 	 0.3920  	 	 1.0478 	 0.6603  	 	 1.5736 	 0.4015  	 	 1.6008 	 0.3916
[2024/05/17 22:05:21] - 10 		 200.0 	 	 45.1 	 	 0.1000  		 1.1237 	 0.6446 	 	 1.5694  	 0.4053  	 	 1.5915 	 0.3975  	 	 1.0692 	 0.6573  	 	 1.5995 	 0.4041  	 	 1.6264 	 0.3920
[2024/05/17 22:09:26] - 11 		 200.0 	 	 45.2 	 	 0.1000  		 1.1004 	 0.6540 	 	 1.5522  	 0.4136  	 	 1.5748 	 0.4051  	 	 1.0267 	 0.6566  	 	 1.5934 	 0.3980  	 	 1.6238 	 0.3863
[2024/05/17 22:13:32] - 12 		 200.4 	 	 45.3 	 	 0.1000  		 1.0848 	 0.6598 	 	 1.5431  	 0.4177  	 	 1.5665 	 0.4091  	 	 1.0060 	 0.6621  	 	 1.5345 	 0.4271  	 	 1.5606 	 0.4174
[2024/05/17 22:17:38] - 13 		 201.3 	 	 45.2 	 	 0.1000  		 1.0613 	 0.6700 	 	 1.5243  	 0.4260  	 	 1.5482 	 0.4179  	 	 1.0135 	 0.6777  	 	 1.5307 	 0.4205  	 	 1.5565 	 0.4100
[2024/05/17 22:21:45] - 14 		 201.1 	 	 45.2 	 	 0.1000  		 1.0456 	 0.6783 	 	 1.5139  	 0.4266  	 	 1.5384 	 0.4181  	 	 1.0077 	 0.6782  	 	 1.5194 	 0.4259  	 	 1.5456 	 0.4157
[2024/05/17 22:25:51] - 15 		 200.8 	 	 45.5 	 	 0.1000  		 1.0407 	 0.6764 	 	 1.5074  	 0.4311  	 	 1.5320 	 0.4224  	 	 1.0097 	 0.6774  	 	 1.5019 	 0.4402  	 	 1.5261 	 0.4312
[2024/05/17 22:29:57] - 16 		 200.5 	 	 45.2 	 	 0.1000  		 1.0241 	 0.6842 	 	 1.4963  	 0.4351  	 	 1.5213 	 0.4260  	 	 0.9469 	 0.7054  	 	 1.5163 	 0.4284  	 	 1.5457 	 0.4159
[2024/05/17 22:34:03] - 17 		 201.2 	 	 45.3 	 	 0.1000  		 1.0066 	 0.6912 	 	 1.4827  	 0.4394  	 	 1.5083 	 0.4299  	 	 0.9838 	 0.6658  	 	 1.5025 	 0.4346  	 	 1.5270 	 0.4240
[2024/05/17 22:38:09] - 18 		 200.9 	 	 45.3 	 	 0.1000  		 1.0061 	 0.6936 	 	 1.4821  	 0.4410  	 	 1.5077 	 0.4318  	 	 0.9581 	 0.6939  	 	 1.4927 	 0.4348  	 	 1.5200 	 0.4243
[2024/05/17 22:42:16] - 19 		 201.1 	 	 45.3 	 	 0.1000  		 0.9919 	 0.6958 	 	 1.4699  	 0.4440  	 	 1.4961 	 0.4341  	 	 1.0419 	 0.6740  	 	 1.6458 	 0.4062  	 	 1.6764 	 0.3937
[2024/05/17 22:46:22] - 20 		 200.7 	 	 45.7 	 	 0.1000  		 0.9848 	 0.7008 	 	 1.4646  	 0.4447  	 	 1.4909 	 0.4353  	 	 0.9836 	 0.6881  	 	 1.5029 	 0.4420  	 	 1.5281 	 0.4294
[2024/05/17 22:50:28] - 21 		 200.6 	 	 45.2 	 	 0.1000  		 0.9787 	 0.7037 	 	 1.4598  	 0.4491  	 	 1.4864 	 0.4402  	 	 1.0270 	 0.6813  	 	 1.5482 	 0.4235  	 	 1.5749 	 0.4130
[2024/05/17 22:54:35] - 22 		 201.2 	 	 45.5 	 	 0.1000  		 0.9686 	 0.7074 	 	 1.4529  	 0.4515  	 	 1.4798 	 0.4417  	 	 0.9557 	 0.6889  	 	 1.5528 	 0.4205  	 	 1.5829 	 0.4110
[2024/05/17 22:58:42] - 23 		 201.5 	 	 45.3 	 	 0.1000  		 0.9630 	 0.7107 	 	 1.4490  	 0.4508  	 	 1.4761 	 0.4406  	 	 0.8856 	 0.7287  	 	 1.4864 	 0.4370  	 	 1.5197 	 0.4236
[2024/05/17 23:02:48] - 24 		 201.3 	 	 45.3 	 	 0.1000  		 0.9558 	 0.7109 	 	 1.4432  	 0.4523  	 	 1.4707 	 0.4432  	 	 0.9106 	 0.7168  	 	 1.4541 	 0.4499  	 	 1.4829 	 0.4370
[2024/05/17 23:06:55] - 25 		 200.8 	 	 45.8 	 	 0.1000  		 0.9536 	 0.7129 	 	 1.4406  	 0.4549  	 	 1.4684 	 0.4453  	 	 0.9159 	 0.7239  	 	 1.4585 	 0.4572  	 	 1.4871 	 0.4459
[2024/05/17 23:11:01] - 26 		 200.7 	 	 45.3 	 	 0.1000  		 0.9483 	 0.7160 	 	 1.4366  	 0.4554  	 	 1.4644 	 0.4457  	 	 0.9105 	 0.6962  	 	 1.4666 	 0.4501  	 	 1.4978 	 0.4386
[2024/05/17 23:15:07] - 27 		 201.0 	 	 45.3 	 	 0.1000  		 0.9428 	 0.7188 	 	 1.4324  	 0.4587  	 	 1.4602 	 0.4493  	 	 0.8854 	 0.7239  	 	 1.5349 	 0.4343  	 	 1.5731 	 0.4192
[2024/05/17 23:19:13] - 28 		 201.3 	 	 45.3 	 	 0.1000  		 0.9383 	 0.7205 	 	 1.4280  	 0.4593  	 	 1.4560 	 0.4494  	 	 0.8426 	 0.7287  	 	 1.5013 	 0.4314  	 	 1.5388 	 0.4193
[2024/05/17 23:23:20] - 29 		 201.3 	 	 45.4 	 	 0.1000  		 0.9359 	 0.7215 	 	 1.4265  	 0.4598  	 	 1.4547 	 0.4502  	 	 0.8707 	 0.7295  	 	 1.4575 	 0.4537  	 	 1.4903 	 0.4393
[2024/05/17 23:27:26] - 30 		 200.7 	 	 45.0 	 	 0.1000  		 0.9324 	 0.7209 	 	 1.4256  	 0.4590  	 	 1.4537 	 0.4487  	 	 0.8915 	 0.7177  	 	 1.5275 	 0.4373  	 	 1.5635 	 0.4249
[2024/05/17 23:31:31] - 31 		 199.8 	 	 45.1 	 	 0.1000  		 0.9258 	 0.7264 	 	 1.4184  	 0.4637  	 	 1.4468 	 0.4528  	 	 0.8641 	 0.7291  	 	 1.4557 	 0.4511  	 	 1.4877 	 0.4399
