[2024/03/31 14:41:46] - Namespace(att_method='tanh', attack_iters=10, batch_size=128, beta=100000.0, chkpt_iters=50, data_aug=True, data_dir='./cifar10', epochs=201, epsilon=0.03137254901960784, fname='cifar10_results', lr_chechpoint1=100, lr_chechpoint2=150, lr_max=0.1, lr_schedule='piecewise', model='PreRes18_standard', momentum=0.9, norm='l_inf', pgd_alpha=0.00784313725490196, random_init=1, resume=0, seed=1, train_mode='adv_train', weight_decay=0.0005, width_factor=10)
[2024/03/31 14:41:53] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Adv Loss 	 Train Adv Acc 	 Train Sgn-PGD Loss 	 Train Sgn-PGD Acc 	 Test Loss 	 Test Acc 	 Test Adv Loss 	 Test Adv Acc 	 Test Sgn-PGD Loss 	 Test Sgn-PGD Acc 
[2024/03/31 14:45:12] - 0 		 162.4 	 	 36.3 	 	 0.1000 	 	  1.9608 	 0.2762 	 	 2.1334  	 0.2044  	 	 2.1396 	 0.2023  	 	 1.7192 	 0.3767  	 	 1.9619 	 0.2715  	 	 1.9664 	 0.2696
[2024/03/31 14:48:26] - 1 		 157.8 	 	 35.9 	 	 0.1000 	 	  1.7277 	 0.3743 	 	 1.9740  	 0.2591  	 	 1.9798 	 0.2568  	 	 1.6084 	 0.4293  	 	 1.8968 	 0.2877  	 	 1.9011 	 0.2856
[2024/03/31 14:51:38] - 2 		 155.9 	 	 35.8 	 	 0.1000 	 	  1.6101 	 0.4240 	 	 1.8979  	 0.2857  	 	 1.9032 	 0.2840  	 	 1.5057 	 0.4576  	 	 1.8175 	 0.3178  	 	 1.8216 	 0.3153
[2024/03/31 14:54:50] - 3 		 156.0 	 	 36.5 	 	 0.1000 	 	  1.5099 	 0.4745 	 	 1.8339  	 0.3110  	 	 1.8389 	 0.3084  	 	 1.3819 	 0.5299  	 	 1.7529 	 0.3351  	 	 1.7568 	 0.3331
[2024/03/31 14:58:02] - 4 		 156.1 	 	 36.0 	 	 0.1000 	 	  1.4162 	 0.5154 	 	 1.7758  	 0.3322  	 	 1.7808 	 0.3305  	 	 1.3099 	 0.5342  	 	 1.7461 	 0.3377  	 	 1.7501 	 0.3356
[2024/03/31 15:01:16] - 5 		 157.6 	 	 36.5 	 	 0.1000 	 	  1.3403 	 0.5481 	 	 1.7240  	 0.3487  	 	 1.7290 	 0.3467  	 	 1.3052 	 0.5337  	 	 1.7295 	 0.3492  	 	 1.7335 	 0.3476
[2024/03/31 15:04:28] - 6 		 155.7 	 	 36.1 	 	 0.1000 	 	  1.2771 	 0.5795 	 	 1.6820  	 0.3681  	 	 1.6870 	 0.3660  	 	 1.2123 	 0.5959  	 	 1.6533 	 0.3737  	 	 1.6571 	 0.3722
[2024/03/31 15:07:42] - 7 		 157.7 	 	 35.8 	 	 0.1000 	 	  1.2283 	 0.6029 	 	 1.6496  	 0.3804  	 	 1.6547 	 0.3787  	 	 1.1719 	 0.5782  	 	 1.6534 	 0.3689  	 	 1.6575 	 0.3678
[2024/03/31 15:10:54] - 8 		 156.4 	 	 35.7 	 	 0.1000 	 	  1.1903 	 0.6187 	 	 1.6227  	 0.3875  	 	 1.6278 	 0.3856  	 	 1.1033 	 0.6303  	 	 1.5853 	 0.3951  	 	 1.5892 	 0.3937
[2024/03/31 15:14:07] - 9 		 156.7 	 	 36.1 	 	 0.1000 	 	  1.1596 	 0.6310 	 	 1.6008  	 0.3947  	 	 1.6060 	 0.3927  	 	 1.0725 	 0.6485  	 	 1.6051 	 0.3924  	 	 1.6093 	 0.3908
